,Attack,Attacker_Level,Power,Defense,Defender_Level,Damage
580,5.0,28.0,210.0,59.0,7.0,32
581,5.0,28.0,210.0,59.0,28.0,12
582,5.0,28.0,210.0,59.0,49.0,8
583,5.0,28.0,210.0,59.0,77.0,6
584,5.0,28.0,210.0,59.0,98.0,5
585,5.0,28.0,210.0,113.0,7.0,21
586,5.0,28.0,210.0,113.0,28.0,8
587,5.0,28.0,210.0,113.0,49.0,5
588,5.0,28.0,210.0,113.0,77.0,4
589,5.0,28.0,210.0,113.0,98.0,4
590,5.0,28.0,210.0,185.0,7.0,15
591,5.0,28.0,210.0,185.0,28.0,6
592,5.0,28.0,210.0,185.0,49.0,4
593,5.0,28.0,210.0,185.0,77.0,3
594,5.0,28.0,210.0,185.0,98.0,3
595,5.0,28.0,210.0,239.0,7.0,12
596,5.0,28.0,210.0,239.0,28.0,5
597,5.0,28.0,210.0,239.0,49.0,4
598,5.0,28.0,210.0,239.0,77.0,3
599,5.0,28.0,210.0,239.0,98.0,3
600,5.0,28.0,230.0,5.0,7.0,87
601,5.0,28.0,230.0,5.0,28.0,63
602,5.0,28.0,230.0,5.0,49.0,49
603,5.0,28.0,230.0,5.0,77.0,37
604,5.0,28.0,230.0,5.0,98.0,32
605,5.0,28.0,230.0,59.0,7.0,35
606,5.0,28.0,230.0,59.0,28.0,13
607,5.0,28.0,230.0,59.0,49.0,9
608,5.0,28.0,230.0,59.0,77.0,6
609,5.0,28.0,230.0,59.0,98.0,6
610,5.0,28.0,230.0,113.0,7.0,23
611,5.0,28.0,230.0,113.0,28.0,8
612,5.0,28.0,230.0,113.0,49.0,6
613,5.0,28.0,230.0,113.0,77.0,4
614,5.0,28.0,230.0,113.0,98.0,4
615,5.0,28.0,230.0,185.0,7.0,16
616,5.0,28.0,230.0,185.0,28.0,6
617,5.0,28.0,230.0,185.0,49.0,4
618,5.0,28.0,230.0,185.0,77.0,3
619,5.0,28.0,230.0,185.0,98.0,3
620,5.0,28.0,230.0,239.0,7.0,13
621,5.0,28.0,230.0,239.0,28.0,5
622,5.0,28.0,230.0,239.0,49.0,4
623,5.0,28.0,230.0,239.0,77.0,3
624,5.0,28.0,230.0,239.0,98.0,3
625,5.0,28.0,250.0,5.0,7.0,94
626,5.0,28.0,250.0,5.0,28.0,68
627,5.0,28.0,250.0,5.0,49.0,53
628,5.0,28.0,250.0,5.0,77.0,40
629,5.0,28.0,250.0,5.0,98.0,35
630,5.0,28.0,250.0,59.0,7.0,38
631,5.0,28.0,250.0,59.0,28.0,14
632,5.0,28.0,250.0,59.0,49.0,9
633,5.0,28.0,250.0,59.0,77.0,7
634,5.0,28.0,250.0,59.0,98.0,6
635,5.0,28.0,250.0,113.0,7.0,25
636,5.0,28.0,250.0,113.0,28.0,9
637,5.0,28.0,250.0,113.0,49.0,6
638,5.0,28.0,250.0,113.0,77.0,5
639,5.0,28.0,250.0,113.0,98.0,4
640,5.0,28.0,250.0,185.0,7.0,17
641,5.0,28.0,250.0,185.0,28.0,6
642,5.0,28.0,250.0,185.0,49.0,4
643,5.0,28.0,250.0,185.0,77.0,4
644,5.0,28.0,250.0,185.0,98.0,3
645,5.0,28.0,250.0,239.0,7.0,14
646,5.0,28.0,250.0,239.0,28.0,5
647,5.0,28.0,250.0,239.0,49.0,4
648,5.0,28.0,250.0,239.0,77.0,3
649,5.0,28.0,250.0,239.0,98.0,3
650,5.0,49.0,10.0,5.0,7.0,10
651,5.0,49.0,10.0,5.0,28.0,8
652,5.0,49.0,10.0,5.0,49.0,6
653,5.0,49.0,10.0,5.0,77.0,5
654,5.0,49.0,10.0,5.0,98.0,5
655,5.0,49.0,10.0,59.0,7.0,5
656,5.0,49.0,10.0,59.0,28.0,3
657,5.0,49.0,10.0,59.0,49.0,3
658,5.0,49.0,10.0,59.0,77.0,2
659,5.0,49.0,10.0,59.0,98.0,2
660,5.0,49.0,10.0,113.0,7.0,4
661,5.0,49.0,10.0,113.0,28.0,3
662,5.0,49.0,10.0,113.0,49.0,2
663,5.0,49.0,10.0,113.0,77.0,2
664,5.0,49.0,10.0,113.0,98.0,2
665,5.0,49.0,10.0,185.0,7.0,3
666,5.0,49.0,10.0,185.0,28.0,2
667,5.0,49.0,10.0,185.0,49.0,2
668,5.0,49.0,10.0,185.0,77.0,2
669,5.0,49.0,10.0,185.0,98.0,2
670,5.0,49.0,10.0,239.0,7.0,3
671,5.0,49.0,10.0,239.0,28.0,2
672,5.0,49.0,10.0,239.0,49.0,2
673,5.0,49.0,10.0,239.0,77.0,2
674,5.0,49.0,10.0,239.0,98.0,2
675,5.0,49.0,30.0,5.0,7.0,25
676,5.0,49.0,30.0,5.0,28.0,19
677,5.0,49.0,30.0,5.0,49.0,15
678,5.0,49.0,30.0,5.0,77.0,12
679,5.0,49.0,30.0,5.0,98.0,10
680,5.0,49.0,30.0,59.0,7.0,11
681,5.0,49.0,30.0,59.0,28.0,5
682,5.0,49.0,30.0,59.0,49.0,4
683,5.0,49.0,30.0,59.0,77.0,3
684,5.0,49.0,30.0,59.0,98.0,3
685,5.0,49.0,30.0,113.0,7.0,8
686,5.0,49.0,30.0,113.0,28.0,4
687,5.0,49.0,30.0,113.0,49.0,3
688,5.0,49.0,30.0,113.0,77.0,3
689,5.0,49.0,30.0,113.0,98.0,3
690,5.0,49.0,30.0,185.0,7.0,6
691,5.0,49.0,30.0,185.0,28.0,3
692,5.0,49.0,30.0,185.0,49.0,3
693,5.0,49.0,30.0,185.0,77.0,2
694,5.0,49.0,30.0,185.0,98.0,2
695,5.0,49.0,30.0,239.0,7.0,5
696,5.0,49.0,30.0,239.0,28.0,3
697,5.0,49.0,30.0,239.0,49.0,2
698,5.0,49.0,30.0,239.0,77.0,2
699,5.0,49.0,30.0,239.0,98.0,2
700,5.0,49.0,50.0,5.0,7.0,41
701,5.0,49.0,50.0,5.0,28.0,30
702,5.0,49.0,50.0,5.0,49.0,24
703,5.0,49.0,50.0,5.0,77.0,18
704,5.0,49.0,50.0,5.0,98.0,16
705,5.0,49.0,50.0,59.0,7.0,17
706,5.0,49.0,50.0,59.0,28.0,7
707,5.0,49.0,50.0,59.0,49.0,5
708,5.0,49.0,50.0,59.0,77.0,4
709,5.0,49.0,50.0,59.0,98.0,4
710,5.0,49.0,50.0,113.0,7.0,12
711,5.0,49.0,50.0,113.0,28.0,5
712,5.0,49.0,50.0,113.0,49.0,4
713,5.0,49.0,50.0,113.0,77.0,3
714,5.0,49.0,50.0,113.0,98.0,3
715,5.0,49.0,50.0,185.0,7.0,8
716,5.0,49.0,50.0,185.0,28.0,4
717,5.0,49.0,50.0,185.0,49.0,3
718,5.0,49.0,50.0,185.0,77.0,3
719,5.0,49.0,50.0,185.0,98.0,3
720,5.0,49.0,50.0,239.0,7.0,7
721,5.0,49.0,50.0,239.0,28.0,3
722,5.0,49.0,50.0,239.0,49.0,3
723,5.0,49.0,50.0,239.0,77.0,3
724,5.0,49.0,50.0,239.0,98.0,2
725,5.0,49.0,70.0,5.0,7.0,56
726,5.0,49.0,70.0,5.0,28.0,41
727,5.0,49.0,70.0,5.0,49.0,32
728,5.0,49.0,70.0,5.0,77.0,25
729,5.0,49.0,70.0,5.0,98.0,21
730,5.0,49.0,70.0,59.0,7.0,23
731,5.0,49.0,70.0,59.0,28.0,9
732,5.0,49.0,70.0,59.0,49.0,6
733,5.0,49.0,70.0,59.0,77.0,5
734,5.0,49.0,70.0,59.0,98.0,4
735,5.0,49.0,70.0,113.0,7.0,16
736,5.0,49.0,70.0,113.0,28.0,6
737,5.0,49.0,70.0,113.0,49.0,4
738,5.0,49.0,70.0,113.0,77.0,4
739,5.0,49.0,70.0,113.0,98.0,3
740,5.0,49.0,70.0,185.0,7.0,11
741,5.0,49.0,70.0,185.0,28.0,5
742,5.0,49.0,70.0,185.0,49.0,3
743,5.0,49.0,70.0,185.0,77.0,3
744,5.0,49.0,70.0,185.0,98.0,3
745,5.0,49.0,70.0,239.0,7.0,9
746,5.0,49.0,70.0,239.0,28.0,4
747,5.0,49.0,70.0,239.0,49.0,3
748,5.0,49.0,70.0,239.0,77.0,3
749,5.0,49.0,70.0,239.0,98.0,3
750,5.0,49.0,90.0,5.0,7.0,72
751,5.0,49.0,90.0,5.0,28.0,52
752,5.0,49.0,90.0,5.0,49.0,41
753,5.0,49.0,90.0,5.0,77.0,31
754,5.0,49.0,90.0,5.0,98.0,27
755,5.0,49.0,90.0,59.0,7.0,29
756,5.0,49.0,90.0,59.0,28.0,11
757,5.0,49.0,90.0,59.0,49.0,8
758,5.0,49.0,90.0,59.0,77.0,6
759,5.0,49.0,90.0,59.0,98.0,5
760,5.0,49.0,90.0,113.0,7.0,19
761,5.0,49.0,90.0,113.0,28.0,7
762,5.0,49.0,90.0,113.0,49.0,5
763,5.0,49.0,90.0,113.0,77.0,4
764,5.0,49.0,90.0,113.0,98.0,4
765,5.0,49.0,90.0,185.0,7.0,14
766,5.0,49.0,90.0,185.0,28.0,5
767,5.0,49.0,90.0,185.0,49.0,4
768,5.0,49.0,90.0,185.0,77.0,3
769,5.0,49.0,90.0,185.0,98.0,3
770,5.0,49.0,90.0,239.0,7.0,11
771,5.0,49.0,90.0,239.0,28.0,5
772,5.0,49.0,90.0,239.0,49.0,3
773,5.0,49.0,90.0,239.0,77.0,3
774,5.0,49.0,90.0,239.0,98.0,3
775,5.0,49.0,110.0,5.0,7.0,88
776,5.0,49.0,110.0,5.0,28.0,63
777,5.0,49.0,110.0,5.0,49.0,50
778,5.0,49.0,110.0,5.0,77.0,38
779,5.0,49.0,110.0,5.0,98.0,33
780,5.0,49.0,110.0,59.0,7.0,35
781,5.0,49.0,110.0,59.0,28.0,13
782,5.0,49.0,110.0,59.0,49.0,9
783,5.0,49.0,110.0,59.0,77.0,7
784,5.0,49.0,110.0,59.0,98.0,6
785,5.0,49.0,110.0,113.0,7.0,23
786,5.0,49.0,110.0,113.0,28.0,8
787,5.0,49.0,110.0,113.0,49.0,6
788,5.0,49.0,110.0,113.0,77.0,4
789,5.0,49.0,110.0,113.0,98.0,4
790,5.0,49.0,110.0,185.0,7.0,16
791,5.0,49.0,110.0,185.0,28.0,6
792,5.0,49.0,110.0,185.0,49.0,4
793,5.0,49.0,110.0,185.0,77.0,3
794,5.0,49.0,110.0,185.0,98.0,3
795,5.0,49.0,110.0,239.0,7.0,13
796,5.0,49.0,110.0,239.0,28.0,5
797,5.0,49.0,110.0,239.0,49.0,4
798,5.0,49.0,110.0,239.0,77.0,3
799,5.0,49.0,110.0,239.0,98.0,3
800,5.0,49.0,130.0,5.0,7.0,103
801,5.0,49.0,130.0,5.0,28.0,74
802,5.0,49.0,130.0,5.0,49.0,58
803,5.0,49.0,130.0,5.0,77.0,44
804,5.0,49.0,130.0,5.0,98.0,38
805,5.0,49.0,130.0,59.0,7.0,41
806,5.0,49.0,130.0,59.0,28.0,15
807,5.0,49.0,130.0,59.0,49.0,10
808,5.0,49.0,130.0,59.0,77.0,7
809,5.0,49.0,130.0,59.0,98.0,6
810,5.0,49.0,130.0,113.0,7.0,27
811,5.0,49.0,130.0,113.0,28.0,9
812,5.0,49.0,130.0,113.0,49.0,6
813,5.0,49.0,130.0,113.0,77.0,5
814,5.0,49.0,130.0,113.0,98.0,4
815,5.0,49.0,130.0,185.0,7.0,19
816,5.0,49.0,130.0,185.0,28.0,7
817,5.0,49.0,130.0,185.0,49.0,5
818,5.0,49.0,130.0,185.0,77.0,4
819,5.0,49.0,130.0,185.0,98.0,3
820,5.0,49.0,130.0,239.0,7.0,15
821,5.0,49.0,130.0,239.0,28.0,6
822,5.0,49.0,130.0,239.0,49.0,4
823,5.0,49.0,130.0,239.0,77.0,3
824,5.0,49.0,130.0,239.0,98.0,3
825,5.0,49.0,150.0,5.0,7.0,119
826,5.0,49.0,150.0,5.0,28.0,85
827,5.0,49.0,150.0,5.0,49.0,67
828,5.0,49.0,150.0,5.0,77.0,51
829,5.0,49.0,150.0,5.0,98.0,44
830,5.0,49.0,150.0,59.0,7.0,47
831,5.0,49.0,150.0,59.0,28.0,17
832,5.0,49.0,150.0,59.0,49.0,11
833,5.0,49.0,150.0,59.0,77.0,8
834,5.0,49.0,150.0,59.0,98.0,7
835,5.0,49.0,150.0,113.0,7.0,31
836,5.0,49.0,150.0,113.0,28.0,11
837,5.0,49.0,150.0,113.0,49.0,7
838,5.0,49.0,150.0,113.0,77.0,5
839,5.0,49.0,150.0,113.0,98.0,5
840,5.0,49.0,150.0,185.0,7.0,21
841,5.0,49.0,150.0,185.0,28.0,7
842,5.0,49.0,150.0,185.0,49.0,5
843,5.0,49.0,150.0,185.0,77.0,4
844,5.0,49.0,150.0,185.0,98.0,4
845,5.0,49.0,150.0,239.0,7.0,17
846,5.0,49.0,150.0,239.0,28.0,6
847,5.0,49.0,150.0,239.0,49.0,4
848,5.0,49.0,150.0,239.0,77.0,4
849,5.0,49.0,150.0,239.0,98.0,3
850,5.0,49.0,170.0,5.0,7.0,134
851,5.0,49.0,170.0,5.0,28.0,96
852,5.0,49.0,170.0,5.0,49.0,75
853,5.0,49.0,170.0,5.0,77.0,57
854,5.0,49.0,170.0,5.0,98.0,49
855,5.0,49.0,170.0,59.0,7.0,53
856,5.0,49.0,170.0,59.0,28.0,19
857,5.0,49.0,170.0,59.0,49.0,13
858,5.0,49.0,170.0,59.0,77.0,9
859,5.0,49.0,170.0,59.0,98.0,8
860,5.0,49.0,170.0,113.0,7.0,35
861,5.0,49.0,170.0,113.0,28.0,12
862,5.0,49.0,170.0,113.0,49.0,8
863,5.0,49.0,170.0,113.0,77.0,6
864,5.0,49.0,170.0,113.0,98.0,5
865,5.0,49.0,170.0,185.0,7.0,24
866,5.0,49.0,170.0,185.0,28.0,8
867,5.0,49.0,170.0,185.0,49.0,6
868,5.0,49.0,170.0,185.0,77.0,4
869,5.0,49.0,170.0,185.0,98.0,4
870,5.0,49.0,170.0,239.0,7.0,19
871,5.0,49.0,170.0,239.0,28.0,7
872,5.0,49.0,170.0,239.0,49.0,5
873,5.0,49.0,170.0,239.0,77.0,4
874,5.0,49.0,170.0,239.0,98.0,3
875,5.0,49.0,190.0,5.0,7.0,150
876,5.0,49.0,190.0,5.0,28.0,108
877,5.0,49.0,190.0,5.0,49.0,84
878,5.0,49.0,190.0,5.0,77.0,64
879,5.0,49.0,190.0,5.0,98.0,55
880,5.0,49.0,190.0,59.0,7.0,59
881,5.0,49.0,190.0,59.0,28.0,21
882,5.0,49.0,190.0,59.0,49.0,14
883,5.0,49.0,190.0,59.0,77.0,10
884,5.0,49.0,190.0,59.0,98.0,8
885,5.0,49.0,190.0,113.0,7.0,39
886,5.0,49.0,190.0,113.0,28.0,13
887,5.0,49.0,190.0,113.0,49.0,8
888,5.0,49.0,190.0,113.0,77.0,6
889,5.0,49.0,190.0,113.0,98.0,5
890,5.0,49.0,190.0,185.0,7.0,27
891,5.0,49.0,190.0,185.0,28.0,9
892,5.0,49.0,190.0,185.0,49.0,6
893,5.0,49.0,190.0,185.0,77.0,5
894,5.0,49.0,190.0,185.0,98.0,4
895,5.0,49.0,190.0,239.0,7.0,21
896,5.0,49.0,190.0,239.0,28.0,7
897,5.0,49.0,190.0,239.0,49.0,5
898,5.0,49.0,190.0,239.0,77.0,4
899,5.0,49.0,190.0,239.0,98.0,4
900,5.0,49.0,210.0,5.0,7.0,165
901,5.0,49.0,210.0,5.0,28.0,119
902,5.0,49.0,210.0,5.0,49.0,93
903,5.0,49.0,210.0,5.0,77.0,70
904,5.0,49.0,210.0,5.0,98.0,60
905,5.0,49.0,210.0,59.0,7.0,65
906,5.0,49.0,210.0,59.0,28.0,23
907,5.0,49.0,210.0,59.0,49.0,15
908,5.0,49.0,210.0,59.0,77.0,11
909,5.0,49.0,210.0,59.0,98.0,9
910,5.0,49.0,210.0,113.0,7.0,43
911,5.0,49.0,210.0,113.0,28.0,14
912,5.0,49.0,210.0,113.0,49.0,9
913,5.0,49.0,210.0,113.0,77.0,7
914,5.0,49.0,210.0,113.0,98.0,6
915,5.0,49.0,210.0,185.0,7.0,29
916,5.0,49.0,210.0,185.0,28.0,10
917,5.0,49.0,210.0,185.0,49.0,6
918,5.0,49.0,210.0,185.0,77.0,5
919,5.0,49.0,210.0,185.0,98.0,4
920,5.0,49.0,210.0,239.0,7.0,23
921,5.0,49.0,210.0,239.0,28.0,8
922,5.0,49.0,210.0,239.0,49.0,5
923,5.0,49.0,210.0,239.0,77.0,4
924,5.0,49.0,210.0,239.0,98.0,4
925,5.0,49.0,230.0,5.0,7.0,181
926,5.0,49.0,230.0,5.0,28.0,130
927,5.0,49.0,230.0,5.0,49.0,101
928,5.0,49.0,230.0,5.0,77.0,77
929,5.0,49.0,230.0,5.0,98.0,66
930,5.0,49.0,230.0,59.0,7.0,71
931,5.0,49.0,230.0,59.0,28.0,26
932,5.0,49.0,230.0,59.0,49.0,16
933,5.0,49.0,230.0,59.0,77.0,11
934,5.0,49.0,230.0,59.0,98.0,9
935,5.0,49.0,230.0,113.0,7.0,47
936,5.0,49.0,230.0,113.0,28.0,15
937,5.0,49.0,230.0,113.0,49.0,10
938,5.0,49.0,230.0,113.0,77.0,7
939,5.0,49.0,230.0,113.0,98.0,6
940,5.0,49.0,230.0,185.0,7.0,32
941,5.0,49.0,230.0,185.0,28.0,10
942,5.0,49.0,230.0,185.0,49.0,7
943,5.0,49.0,230.0,185.0,77.0,5
944,5.0,49.0,230.0,185.0,98.0,4
945,5.0,49.0,230.0,239.0,7.0,26
946,5.0,49.0,230.0,239.0,28.0,8
947,5.0,49.0,230.0,239.0,49.0,6
948,5.0,49.0,230.0,239.0,77.0,4
949,5.0,49.0,230.0,239.0,98.0,4
950,5.0,49.0,250.0,5.0,7.0,196
951,5.0,49.0,250.0,5.0,28.0,141
952,5.0,49.0,250.0,5.0,49.0,110
953,5.0,49.0,250.0,5.0,77.0,83
954,5.0,49.0,250.0,5.0,98.0,71
955,5.0,49.0,250.0,59.0,7.0,77
956,5.0,49.0,250.0,59.0,28.0,28
957,5.0,49.0,250.0,59.0,49.0,18
958,5.0,49.0,250.0,59.0,77.0,12
959,5.0,49.0,250.0,59.0,98.0,10
960,5.0,49.0,250.0,113.0,7.0,51
961,5.0,49.0,250.0,113.0,28.0,16
962,5.0,49.0,250.0,113.0,49.0,10
963,5.0,49.0,250.0,113.0,77.0,7
964,5.0,49.0,250.0,113.0,98.0,6
965,5.0,49.0,250.0,185.0,7.0,34
966,5.0,49.0,250.0,185.0,28.0,11
967,5.0,49.0,250.0,185.0,49.0,7
968,5.0,49.0,250.0,185.0,77.0,5
969,5.0,49.0,250.0,185.0,98.0,5
970,5.0,49.0,250.0,239.0,7.0,28
971,5.0,49.0,250.0,239.0,28.0,9
972,5.0,49.0,250.0,239.0,49.0,6
973,5.0,49.0,250.0,239.0,77.0,5
974,5.0,49.0,250.0,239.0,98.0,4
975,5.0,77.0,10.0,5.0,7.0,18
976,5.0,77.0,10.0,5.0,28.0,13
977,5.0,77.0,10.0,5.0,49.0,11
978,5.0,77.0,10.0,5.0,77.0,9
979,5.0,77.0,10.0,5.0,98.0,8
980,5.0,77.0,10.0,59.0,7.0,8
981,5.0,77.0,10.0,59.0,28.0,4
982,5.0,77.0,10.0,59.0,49.0,3
983,5.0,77.0,10.0,59.0,77.0,3
984,5.0,77.0,10.0,59.0,98.0,3
985,5.0,77.0,10.0,113.0,7.0,6
986,5.0,77.0,10.0,113.0,28.0,3
987,5.0,77.0,10.0,113.0,49.0,3
988,5.0,77.0,10.0,113.0,77.0,2
989,5.0,77.0,10.0,113.0,98.0,2
990,5.0,77.0,10.0,185.0,7.0,5
991,5.0,77.0,10.0,185.0,28.0,3
992,5.0,77.0,10.0,185.0,49.0,2
993,5.0,77.0,10.0,185.0,77.0,2
994,5.0,77.0,10.0,185.0,98.0,2
995,5.0,77.0,10.0,239.0,7.0,4
996,5.0,77.0,10.0,239.0,28.0,3
997,5.0,77.0,10.0,239.0,49.0,2
998,5.0,77.0,10.0,239.0,77.0,2
999,5.0,77.0,10.0,239.0,98.0,2
1000,5.0,77.0,30.0,5.0,7.0,49
1001,5.0,77.0,30.0,5.0,28.0,36
1002,5.0,77.0,30.0,5.0,49.0,28
1003,5.0,77.0,30.0,5.0,77.0,22
1004,5.0,77.0,30.0,5.0,98.0,19
1005,5.0,77.0,30.0,59.0,7.0,20
1006,5.0,77.0,30.0,59.0,28.0,8
1007,5.0,77.0,30.0,59.0,49.0,6
1008,5.0,77.0,30.0,59.0,77.0,4
1009,5.0,77.0,30.0,59.0,98.0,4
1010,5.0,77.0,30.0,113.0,7.0,14
1011,5.0,77.0,30.0,113.0,28.0,5
1012,5.0,77.0,30.0,113.0,49.0,4
1013,5.0,77.0,30.0,113.0,77.0,3
1014,5.0,77.0,30.0,113.0,98.0,3
1015,5.0,77.0,30.0,185.0,7.0,10
1016,5.0,77.0,30.0,185.0,28.0,4
1017,5.0,77.0,30.0,185.0,49.0,3
1018,5.0,77.0,30.0,185.0,77.0,3
1019,5.0,77.0,30.0,185.0,98.0,3
1020,5.0,77.0,30.0,239.0,7.0,8
1021,5.0,77.0,30.0,239.0,28.0,4
1022,5.0,77.0,30.0,239.0,49.0,3
1023,5.0,77.0,30.0,239.0,77.0,3
1024,5.0,77.0,30.0,239.0,98.0,2
1025,5.0,77.0,50.0,5.0,7.0,81
1026,5.0,77.0,50.0,5.0,28.0,58
1027,5.0,77.0,50.0,5.0,49.0,46
1028,5.0,77.0,50.0,5.0,77.0,35
1029,5.0,77.0,50.0,5.0,98.0,30
1030,5.0,77.0,50.0,59.0,7.0,32
1031,5.0,77.0,50.0,59.0,28.0,12
1032,5.0,77.0,50.0,59.0,49.0,8
1033,5.0,77.0,50.0,59.0,77.0,6
1034,5.0,77.0,50.0,59.0,98.0,5
1035,5.0,77.0,50.0,113.0,7.0,22
1036,5.0,77.0,50.0,113.0,28.0,8
1037,5.0,77.0,50.0,113.0,49.0,5
1038,5.0,77.0,50.0,113.0,77.0,4
1039,5.0,77.0,50.0,113.0,98.0,4
1040,5.0,77.0,50.0,185.0,7.0,15
1041,5.0,77.0,50.0,185.0,28.0,6
1042,5.0,77.0,50.0,185.0,49.0,4
1043,5.0,77.0,50.0,185.0,77.0,3
1044,5.0,77.0,50.0,185.0,98.0,3
1045,5.0,77.0,50.0,239.0,7.0,12
1046,5.0,77.0,50.0,239.0,28.0,5
1047,5.0,77.0,50.0,239.0,49.0,4
1048,5.0,77.0,50.0,239.0,77.0,3
1049,5.0,77.0,50.0,239.0,98.0,3
1050,5.0,77.0,70.0,5.0,7.0,112
1051,5.0,77.0,70.0,5.0,28.0,81
1052,5.0,77.0,70.0,5.0,49.0,63
1053,5.0,77.0,70.0,5.0,77.0,48
1054,5.0,77.0,70.0,5.0,98.0,41
1055,5.0,77.0,70.0,59.0,7.0,44
1056,5.0,77.0,70.0,59.0,28.0,17
1057,5.0,77.0,70.0,59.0,49.0,11
1058,5.0,77.0,70.0,59.0,77.0,8
1059,5.0,77.0,70.0,59.0,98.0,7
1060,5.0,77.0,70.0,113.0,7.0,30
1061,5.0,77.0,70.0,113.0,28.0,10
1062,5.0,77.0,70.0,113.0,49.0,7
1063,5.0,77.0,70.0,113.0,77.0,5
1064,5.0,77.0,70.0,113.0,98.0,4
1065,5.0,77.0,70.0,185.0,7.0,20
1066,5.0,77.0,70.0,185.0,28.0,7
1067,5.0,77.0,70.0,185.0,49.0,5
1068,5.0,77.0,70.0,185.0,77.0,4
1069,5.0,77.0,70.0,185.0,98.0,4
1070,5.0,77.0,70.0,239.0,7.0,17
1071,5.0,77.0,70.0,239.0,28.0,6
1072,5.0,77.0,70.0,239.0,49.0,4
1073,5.0,77.0,70.0,239.0,77.0,3
1074,5.0,77.0,70.0,239.0,98.0,3
1075,5.0,77.0,90.0,5.0,7.0,144
1076,5.0,77.0,90.0,5.0,28.0,103
1077,5.0,77.0,90.0,5.0,49.0,81
1078,5.0,77.0,90.0,5.0,77.0,61
1079,5.0,77.0,90.0,5.0,98.0,53
1080,5.0,77.0,90.0,59.0,7.0,56
1081,5.0,77.0,90.0,59.0,28.0,21
1082,5.0,77.0,90.0,59.0,49.0,13
1083,5.0,77.0,90.0,59.0,77.0,9
1084,5.0,77.0,90.0,59.0,98.0,8
1085,5.0,77.0,90.0,113.0,7.0,37
1086,5.0,77.0,90.0,113.0,28.0,12
1087,5.0,77.0,90.0,113.0,49.0,8
1088,5.0,77.0,90.0,113.0,77.0,6
1089,5.0,77.0,90.0,113.0,98.0,5
1090,5.0,77.0,90.0,185.0,7.0,26
1091,5.0,77.0,90.0,185.0,28.0,9
1092,5.0,77.0,90.0,185.0,49.0,6
1093,5.0,77.0,90.0,185.0,77.0,4
1094,5.0,77.0,90.0,185.0,98.0,4
1095,5.0,77.0,90.0,239.0,7.0,21
1096,5.0,77.0,90.0,239.0,28.0,7
1097,5.0,77.0,90.0,239.0,49.0,5
1098,5.0,77.0,90.0,239.0,77.0,4
1099,5.0,77.0,90.0,239.0,98.0,3
1100,5.0,77.0,110.0,5.0,7.0,175
1101,5.0,77.0,110.0,5.0,28.0,126
1102,5.0,77.0,110.0,5.0,49.0,98
1103,5.0,77.0,110.0,5.0,77.0,74
1104,5.0,77.0,110.0,5.0,98.0,64
1105,5.0,77.0,110.0,59.0,7.0,69
1106,5.0,77.0,110.0,59.0,28.0,25
1107,5.0,77.0,110.0,59.0,49.0,16
1108,5.0,77.0,110.0,59.0,77.0,11
1109,5.0,77.0,110.0,59.0,98.0,9
1110,5.0,77.0,110.0,113.0,7.0,45
1111,5.0,77.0,110.0,113.0,28.0,15
1112,5.0,77.0,110.0,113.0,49.0,10
1113,5.0,77.0,110.0,113.0,77.0,7
1114,5.0,77.0,110.0,113.0,98.0,6
1115,5.0,77.0,110.0,185.0,7.0,31
1116,5.0,77.0,110.0,185.0,28.0,10
1117,5.0,77.0,110.0,185.0,49.0,7
1118,5.0,77.0,110.0,185.0,77.0,5
1119,5.0,77.0,110.0,185.0,98.0,4
1120,5.0,77.0,110.0,239.0,7.0,25
1121,5.0,77.0,110.0,239.0,28.0,8
1122,5.0,77.0,110.0,239.0,49.0,6
1123,5.0,77.0,110.0,239.0,77.0,4
1124,5.0,77.0,110.0,239.0,98.0,4
1125,5.0,77.0,130.0,5.0,7.0,207
1126,5.0,77.0,130.0,5.0,28.0,148
1127,5.0,77.0,130.0,5.0,49.0,116
1128,5.0,77.0,130.0,5.0,77.0,87
1129,5.0,77.0,130.0,5.0,98.0,75
1130,5.0,77.0,130.0,59.0,7.0,81
1131,5.0,77.0,130.0,59.0,28.0,29
1132,5.0,77.0,130.0,59.0,49.0,19
1133,5.0,77.0,130.0,59.0,77.0,13
1134,5.0,77.0,130.0,59.0,98.0,11
1135,5.0,77.0,130.0,113.0,7.0,53
1136,5.0,77.0,130.0,113.0,28.0,17
1137,5.0,77.0,130.0,113.0,49.0,11
1138,5.0,77.0,130.0,113.0,77.0,8
1139,5.0,77.0,130.0,113.0,98.0,7
1140,5.0,77.0,130.0,185.0,7.0,36
1141,5.0,77.0,130.0,185.0,28.0,11
1142,5.0,77.0,130.0,185.0,49.0,8
1143,5.0,77.0,130.0,185.0,77.0,6
1144,5.0,77.0,130.0,185.0,98.0,5
1145,5.0,77.0,130.0,239.0,7.0,29
1146,5.0,77.0,130.0,239.0,28.0,9
1147,5.0,77.0,130.0,239.0,49.0,6
1148,5.0,77.0,130.0,239.0,77.0,5
1149,5.0,77.0,130.0,239.0,98.0,4
1150,5.0,77.0,150.0,5.0,7.0,238
1151,5.0,77.0,150.0,5.0,28.0,171
1152,5.0,77.0,150.0,5.0,49.0,133
1153,5.0,77.0,150.0,5.0,77.0,100
1154,5.0,77.0,150.0,5.0,98.0,86
