,Attack,Attacker_Level,Defense,Defender_Level,Attacker_Defender_Value
2065,149.0,7.0,77.0,21.0,0.06486486486486487
2066,149.0,7.0,77.0,35.0,0.041379310344827586
2067,149.0,7.0,77.0,49.0,0.03
2068,149.0,7.0,77.0,63.0,0.023529411764705882
2069,149.0,7.0,77.0,77.0,0.01951219512195122
2070,149.0,7.0,77.0,91.0,0.016551724137931035
2071,149.0,7.0,77.0,98.0,0.015483870967741935
2072,149.0,7.0,113.0,7.0,0.12
2073,149.0,7.0,113.0,21.0,0.046153846153846156
2074,149.0,7.0,113.0,35.0,0.02857142857142857
2075,149.0,7.0,113.0,49.0,0.020869565217391303
2076,149.0,7.0,113.0,63.0,0.0163265306122449
2077,149.0,7.0,113.0,77.0,0.013407821229050279
2078,149.0,7.0,113.0,91.0,0.011428571428571429
2079,149.0,7.0,113.0,98.0,0.010619469026548674
2080,149.0,7.0,149.0,7.0,0.096
2081,149.0,7.0,149.0,21.0,0.03582089552238806
2082,149.0,7.0,149.0,35.0,0.022018348623853212
2083,149.0,7.0,149.0,49.0,0.015894039735099338
2084,149.0,7.0,149.0,63.0,0.0125
2085,149.0,7.0,149.0,77.0,0.010256410256410256
2086,149.0,7.0,149.0,91.0,0.008695652173913044
2087,149.0,7.0,149.0,98.0,0.00808080808080808
2088,149.0,7.0,185.0,7.0,0.08
2089,149.0,7.0,185.0,21.0,0.029268292682926828
2090,149.0,7.0,185.0,35.0,0.01791044776119403
2091,149.0,7.0,185.0,49.0,0.012903225806451613
2092,149.0,7.0,185.0,63.0,0.010084033613445379
2093,149.0,7.0,185.0,77.0,0.008304498269896193
2094,149.0,7.0,185.0,91.0,0.007038123167155426
2095,149.0,7.0,185.0,98.0,0.006539509536784742
2096,149.0,7.0,221.0,7.0,0.06857142857142857
2097,149.0,7.0,221.0,21.0,0.024742268041237112
2098,149.0,7.0,221.0,35.0,0.01509433962264151
2099,149.0,7.0,221.0,49.0,0.01085972850678733
2100,149.0,7.0,221.0,63.0,0.008480565371024736
2101,149.0,7.0,221.0,77.0,0.006956521739130435
2102,149.0,7.0,221.0,91.0,0.005896805896805897
2103,149.0,7.0,221.0,98.0,0.005479452054794521
2104,149.0,7.0,239.0,7.0,0.06315789473684211
2105,149.0,7.0,239.0,21.0,0.022857142857142857
2106,149.0,7.0,239.0,35.0,0.013953488372093025
2107,149.0,7.0,239.0,49.0,0.0100418410041841
2108,149.0,7.0,239.0,63.0,0.00784313725490196
2109,149.0,7.0,239.0,77.0,0.0064343163538874
2110,149.0,7.0,239.0,91.0,0.005466970387243736
2111,149.0,7.0,239.0,98.0,0.005073995771670191
2112,149.0,21.0,5.0,7.0,2.7872000000000003
2113,149.0,21.0,5.0,21.0,1.9908571428571429
2114,149.0,21.0,5.0,35.0,1.7420000000000002
2115,149.0,21.0,5.0,49.0,1.5484444444444445
2116,149.0,21.0,5.0,63.0,1.266909090909091
2117,149.0,21.0,5.0,77.0,1.1613333333333333
2118,149.0,21.0,5.0,91.0,0.9954285714285714
2119,149.0,21.0,5.0,98.0,0.9954285714285714
2120,149.0,21.0,41.0,7.0,1.3936000000000002
2121,149.0,21.0,41.0,21.0,0.6334545454545455
2122,149.0,21.0,41.0,35.0,0.42230303030303035
2123,149.0,21.0,41.0,49.0,0.3096888888888889
2124,149.0,21.0,41.0,63.0,0.24885714285714286
2125,149.0,21.0,41.0,77.0,0.20494117647058827
2126,149.0,21.0,41.0,91.0,0.17640506329113925
2127,149.0,21.0,41.0,98.0,0.1639529411764706
2128,149.0,21.0,77.0,7.0,0.9290666666666668
2129,149.0,21.0,77.0,21.0,0.37664864864864867
2130,149.0,21.0,77.0,35.0,0.24027586206896553
2131,149.0,21.0,77.0,49.0,0.17420000000000002
2132,149.0,21.0,77.0,63.0,0.13662745098039217
2133,149.0,21.0,77.0,77.0,0.11330081300813008
2134,149.0,21.0,77.0,91.0,0.09611034482758621
2135,149.0,21.0,77.0,98.0,0.08990967741935485
2136,149.0,21.0,113.0,7.0,0.6968000000000001
2137,149.0,21.0,113.0,21.0,0.268
2138,149.0,21.0,113.0,35.0,0.16590476190476194
2139,149.0,21.0,113.0,49.0,0.12118260869565217
2140,149.0,21.0,113.0,63.0,0.09480272108843539
2141,149.0,21.0,113.0,77.0,0.07785474860335197
2142,149.0,21.0,113.0,91.0,0.06636190476190476
2143,149.0,21.0,113.0,98.0,0.0616637168141593
2144,149.0,21.0,149.0,7.0,0.55744
2145,149.0,21.0,149.0,21.0,0.20800000000000002
2146,149.0,21.0,149.0,35.0,0.12785321100917432
2147,149.0,21.0,149.0,49.0,0.09229139072847682
2148,149.0,21.0,149.0,63.0,0.07258333333333333
2149,149.0,21.0,149.0,77.0,0.059555555555555556
2150,149.0,21.0,149.0,91.0,0.05049275362318841
2151,149.0,21.0,149.0,98.0,0.04692255892255893
2152,149.0,21.0,185.0,7.0,0.4645333333333334
2153,149.0,21.0,185.0,21.0,0.16995121951219513
2154,149.0,21.0,185.0,35.0,0.10400000000000001
2155,149.0,21.0,185.0,49.0,0.0749247311827957
2156,149.0,21.0,185.0,63.0,0.0585546218487395
2157,149.0,21.0,185.0,77.0,0.048221453287197236
2158,149.0,21.0,185.0,91.0,0.04086803519061584
2159,149.0,21.0,185.0,98.0,0.037972752043596736
2160,149.0,21.0,221.0,7.0,0.3981714285714286
2161,149.0,21.0,221.0,21.0,0.14367010309278352
2162,149.0,21.0,221.0,35.0,0.08764779874213838
2163,149.0,21.0,221.0,49.0,0.06305882352941176
2164,149.0,21.0,221.0,63.0,0.04924381625441696
2165,149.0,21.0,221.0,77.0,0.04039420289855073
2166,149.0,21.0,221.0,91.0,0.03424078624078625
2167,149.0,21.0,221.0,98.0,0.03181735159817352
2168,149.0,21.0,239.0,7.0,0.3667368421052632
2169,149.0,21.0,239.0,21.0,0.13272380952380952
2170,149.0,21.0,239.0,35.0,0.0810232558139535
2171,149.0,21.0,239.0,49.0,0.05830962343096235
2172,149.0,21.0,239.0,63.0,0.04554248366013072
2173,149.0,21.0,239.0,77.0,0.03736193029490617
2174,149.0,21.0,239.0,91.0,0.03174487471526196
2175,149.0,21.0,239.0,98.0,0.029463002114164905
2176,149.0,35.0,5.0,7.0,6.976
2177,149.0,35.0,5.0,21.0,4.982857142857143
2178,149.0,35.0,5.0,35.0,4.36
2179,149.0,35.0,5.0,49.0,3.8755555555555556
2180,149.0,35.0,5.0,63.0,3.170909090909091
2181,149.0,35.0,5.0,77.0,2.9066666666666667
2182,149.0,35.0,5.0,91.0,2.4914285714285715
2183,149.0,35.0,5.0,98.0,2.4914285714285715
2184,149.0,35.0,41.0,7.0,3.488
2185,149.0,35.0,41.0,21.0,1.5854545454545454
2186,149.0,35.0,41.0,35.0,1.0569696969696971
2187,149.0,35.0,41.0,49.0,0.7751111111111111
2188,149.0,35.0,41.0,63.0,0.6228571428571429
2189,149.0,35.0,41.0,77.0,0.5129411764705882
2190,149.0,35.0,41.0,91.0,0.4415189873417722
2191,149.0,35.0,41.0,98.0,0.41035294117647064
2192,149.0,35.0,77.0,7.0,2.3253333333333335
2193,149.0,35.0,77.0,21.0,0.9427027027027027
2194,149.0,35.0,77.0,35.0,0.6013793103448276
2195,149.0,35.0,77.0,49.0,0.436
2196,149.0,35.0,77.0,63.0,0.3419607843137255
2197,149.0,35.0,77.0,77.0,0.28357723577235777
2198,149.0,35.0,77.0,91.0,0.24055172413793102
2199,149.0,35.0,77.0,98.0,0.22503225806451613
2200,149.0,35.0,113.0,7.0,1.744
2201,149.0,35.0,113.0,21.0,0.6707692307692308
2202,149.0,35.0,113.0,35.0,0.41523809523809524
2203,149.0,35.0,113.0,49.0,0.30330434782608695
2204,149.0,35.0,113.0,63.0,0.23727891156462588
2205,149.0,35.0,113.0,77.0,0.19486033519553073
2206,149.0,35.0,113.0,91.0,0.1660952380952381
2207,149.0,35.0,113.0,98.0,0.1543362831858407
2208,149.0,35.0,149.0,7.0,1.3952000000000002
2209,149.0,35.0,149.0,21.0,0.5205970149253731
2210,149.0,35.0,149.0,35.0,0.32
2211,149.0,35.0,149.0,49.0,0.23099337748344373
2212,149.0,35.0,149.0,63.0,0.18166666666666667
2213,149.0,35.0,149.0,77.0,0.14905982905982906
2214,149.0,35.0,149.0,91.0,0.1263768115942029
2215,149.0,35.0,149.0,98.0,0.11744107744107744
2216,149.0,35.0,185.0,7.0,1.1626666666666667
2217,149.0,35.0,185.0,21.0,0.42536585365853663
2218,149.0,35.0,185.0,35.0,0.26029850746268657
2219,149.0,35.0,185.0,49.0,0.1875268817204301
2220,149.0,35.0,185.0,63.0,0.1465546218487395
2221,149.0,35.0,185.0,77.0,0.12069204152249136
2222,149.0,35.0,185.0,91.0,0.10228739002932552
2223,149.0,35.0,185.0,98.0,0.0950408719346049
2224,149.0,35.0,221.0,7.0,0.9965714285714286
2225,149.0,35.0,221.0,21.0,0.3595876288659794
2226,149.0,35.0,221.0,35.0,0.21937106918238994
2227,149.0,35.0,221.0,49.0,0.15782805429864255
2228,149.0,35.0,221.0,63.0,0.12325088339222616
2229,149.0,35.0,221.0,77.0,0.10110144927536233
2230,149.0,35.0,221.0,91.0,0.0857002457002457
2231,149.0,35.0,221.0,98.0,0.07963470319634702
2232,149.0,35.0,239.0,7.0,0.9178947368421052
2233,149.0,35.0,239.0,21.0,0.3321904761904762
2234,149.0,35.0,239.0,35.0,0.20279069767441862
2235,149.0,35.0,239.0,49.0,0.14594142259414228
2236,149.0,35.0,239.0,63.0,0.11398692810457517
2237,149.0,35.0,239.0,77.0,0.09351206434316353
2238,149.0,35.0,239.0,91.0,0.07945330296127563
2239,149.0,35.0,239.0,98.0,0.07374207188160677
2240,149.0,49.0,5.0,7.0,13.046400000000002
2241,149.0,49.0,5.0,21.0,9.318857142857144
2242,149.0,49.0,5.0,35.0,8.154000000000002
2243,149.0,49.0,5.0,49.0,7.248000000000001
2244,149.0,49.0,5.0,63.0,5.930181818181818
2245,149.0,49.0,5.0,77.0,5.436000000000001
2246,149.0,49.0,5.0,91.0,4.659428571428572
2247,149.0,49.0,5.0,98.0,4.659428571428572
2248,149.0,49.0,41.0,7.0,6.523200000000001
2249,149.0,49.0,41.0,21.0,2.965090909090909
2250,149.0,49.0,41.0,35.0,1.976727272727273
2251,149.0,49.0,41.0,49.0,1.4496000000000002
2252,149.0,49.0,41.0,63.0,1.164857142857143
2253,149.0,49.0,41.0,77.0,0.959294117647059
2254,149.0,49.0,41.0,91.0,0.8257215189873418
2255,149.0,49.0,41.0,98.0,0.7674352941176471
2256,149.0,49.0,77.0,7.0,4.348800000000001
2257,149.0,49.0,77.0,21.0,1.763027027027027
2258,149.0,49.0,77.0,35.0,1.124689655172414
2259,149.0,49.0,77.0,49.0,0.8154000000000001
2260,149.0,49.0,77.0,63.0,0.639529411764706
2261,149.0,49.0,77.0,77.0,0.5303414634146342
2262,149.0,49.0,77.0,91.0,0.4498758620689656
2263,149.0,49.0,77.0,98.0,0.42085161290322587
2264,149.0,49.0,113.0,7.0,3.2616000000000005
2265,149.0,49.0,113.0,21.0,1.2544615384615385
2266,149.0,49.0,113.0,35.0,0.7765714285714287
2267,149.0,49.0,113.0,49.0,0.5672347826086958
2268,149.0,49.0,113.0,63.0,0.4437551020408164
2269,149.0,49.0,113.0,77.0,0.36442458100558667
2270,149.0,49.0,113.0,91.0,0.3106285714285715
2271,149.0,49.0,113.0,98.0,0.28863716814159296
2272,149.0,49.0,149.0,7.0,2.6092800000000005
2273,149.0,49.0,149.0,21.0,0.9736119402985076
2274,149.0,49.0,149.0,35.0,0.5984587155963303
2275,149.0,49.0,149.0,49.0,0.43200000000000005
2276,149.0,49.0,149.0,63.0,0.33975000000000005
2277,149.0,49.0,149.0,77.0,0.2787692307692308
2278,149.0,49.0,149.0,91.0,0.23634782608695654
2279,149.0,49.0,149.0,98.0,0.21963636363636366
2280,149.0,49.0,185.0,7.0,2.1744000000000003
2281,149.0,49.0,185.0,21.0,0.7955121951219514
2282,149.0,49.0,185.0,35.0,0.4868059701492538
2283,149.0,49.0,185.0,49.0,0.3507096774193549
2284,149.0,49.0,185.0,63.0,0.2740840336134454
2285,149.0,49.0,185.0,77.0,0.22571626297577857
2286,149.0,49.0,185.0,91.0,0.1912961876832845
2287,149.0,49.0,185.0,98.0,0.1777438692098093
2288,149.0,49.0,221.0,7.0,1.8637714285714286
2289,149.0,49.0,221.0,21.0,0.6724948453608248
2290,149.0,49.0,221.0,35.0,0.4102641509433963
2291,149.0,49.0,221.0,49.0,0.29516742081447966
2292,149.0,49.0,221.0,63.0,0.23050176678445233
2293,149.0,49.0,221.0,77.0,0.18907826086956522
2294,149.0,49.0,221.0,91.0,0.1602751842751843
2295,149.0,49.0,221.0,98.0,0.14893150684931508
2296,149.0,49.0,239.0,7.0,1.7166315789473687
2297,149.0,49.0,239.0,21.0,0.621257142857143
2298,149.0,49.0,239.0,35.0,0.3792558139534884
2299,149.0,49.0,239.0,49.0,0.2729372384937239
2300,149.0,49.0,239.0,63.0,0.21317647058823533
2301,149.0,49.0,239.0,77.0,0.17488471849865952
2302,149.0,49.0,239.0,91.0,0.14859225512528476
2303,149.0,49.0,239.0,98.0,0.1379112050739958
2304,149.0,63.0,5.0,7.0,20.8896
2305,149.0,63.0,5.0,21.0,14.921142857142858
2306,149.0,63.0,5.0,35.0,13.056000000000001
2307,149.0,63.0,5.0,49.0,11.605333333333334
2308,149.0,63.0,5.0,63.0,9.495272727272727
2309,149.0,63.0,5.0,77.0,8.704
2310,149.0,63.0,5.0,91.0,7.460571428571429
2311,149.0,63.0,5.0,98.0,7.460571428571429
2312,149.0,63.0,41.0,7.0,10.4448
2313,149.0,63.0,41.0,21.0,4.747636363636364
2314,149.0,63.0,41.0,35.0,3.1650909090909094
2315,149.0,63.0,41.0,49.0,2.321066666666667
2316,149.0,63.0,41.0,63.0,1.8651428571428572
2317,149.0,63.0,41.0,77.0,1.5360000000000003
2318,149.0,63.0,41.0,91.0,1.3221265822784811
2319,149.0,63.0,41.0,98.0,1.2288000000000001
2320,149.0,63.0,77.0,7.0,6.9632000000000005
2321,149.0,63.0,77.0,21.0,2.822918918918919
2322,149.0,63.0,77.0,35.0,1.8008275862068968
2323,149.0,63.0,77.0,49.0,1.3056
2324,149.0,63.0,77.0,63.0,1.024
2325,149.0,63.0,77.0,77.0,0.8491707317073172
2326,149.0,63.0,77.0,91.0,0.7203310344827587
2327,149.0,63.0,77.0,98.0,0.6738580645161291
2328,149.0,63.0,113.0,7.0,5.2224
2329,149.0,63.0,113.0,21.0,2.0086153846153847
2330,149.0,63.0,113.0,35.0,1.2434285714285715
2331,149.0,63.0,113.0,49.0,0.9082434782608696
2332,149.0,63.0,113.0,63.0,0.710530612244898
2333,149.0,63.0,113.0,77.0,0.5835083798882682
2334,149.0,63.0,113.0,91.0,0.4973714285714286
2335,149.0,63.0,113.0,98.0,0.46215929203539824
2336,149.0,63.0,149.0,7.0,4.17792
2337,149.0,63.0,149.0,21.0,1.5589253731343284
2338,149.0,63.0,149.0,35.0,0.9582385321100919
2339,149.0,63.0,149.0,49.0,0.6917086092715232
2340,149.0,63.0,149.0,63.0,0.544
2341,149.0,63.0,149.0,77.0,0.44635897435897437
2342,149.0,63.0,149.0,91.0,0.3784347826086957
2343,149.0,63.0,149.0,98.0,0.35167676767676775
2344,149.0,63.0,185.0,7.0,3.4816000000000003
2345,149.0,63.0,185.0,21.0,1.2737560975609756
2346,149.0,63.0,185.0,35.0,0.7794626865671642
2347,149.0,63.0,185.0,49.0,0.5615483870967742
2348,149.0,63.0,185.0,63.0,0.4388571428571429
2349,149.0,63.0,185.0,77.0,0.3614117647058824
2350,149.0,63.0,185.0,91.0,0.30629912023460415
2351,149.0,63.0,185.0,98.0,0.2845994550408719
2352,149.0,63.0,221.0,7.0,2.9842285714285715
2353,149.0,63.0,221.0,21.0,1.0767835051546393
2354,149.0,63.0,221.0,35.0,0.6569056603773585
2355,149.0,63.0,221.0,49.0,0.47261538461538466
2356,149.0,63.0,221.0,63.0,0.3690742049469965
2357,149.0,63.0,221.0,77.0,0.30274782608695655
2358,149.0,63.0,221.0,91.0,0.25662899262899264
2359,149.0,63.0,221.0,98.0,0.23846575342465753
2360,149.0,63.0,239.0,7.0,2.7486315789473683
2361,149.0,63.0,239.0,21.0,0.9947428571428572
2362,149.0,63.0,239.0,35.0,0.6072558139534884
2363,149.0,63.0,239.0,49.0,0.43702092050209207
2364,149.0,63.0,239.0,63.0,0.3413333333333334
2365,149.0,63.0,239.0,77.0,0.28002144772117965
2366,149.0,63.0,239.0,91.0,0.2379225512528474
2367,149.0,63.0,239.0,98.0,0.2208202959830867
2368,149.0,77.0,5.0,7.0,30.700799999999994
2369,149.0,77.0,5.0,21.0,21.929142857142857
2370,149.0,77.0,5.0,35.0,19.188
2371,149.0,77.0,5.0,49.0,17.055999999999997
2372,149.0,77.0,5.0,63.0,13.954909090909089
2373,149.0,77.0,5.0,77.0,12.791999999999998
2374,149.0,77.0,5.0,91.0,10.964571428571428
2375,149.0,77.0,5.0,98.0,10.964571428571428
2376,149.0,77.0,41.0,7.0,15.350399999999997
2377,149.0,77.0,41.0,21.0,6.9774545454545445
2378,149.0,77.0,41.0,35.0,4.651636363636363
2379,149.0,77.0,41.0,49.0,3.4111999999999996
2380,149.0,77.0,41.0,63.0,2.741142857142857
2381,149.0,77.0,41.0,77.0,2.257411764705882
2382,149.0,77.0,41.0,91.0,1.9430886075949363
2383,149.0,77.0,41.0,98.0,1.8059294117647056
2384,149.0,77.0,77.0,7.0,10.2336
2385,149.0,77.0,77.0,21.0,4.1487567567567565
2386,149.0,77.0,77.0,35.0,2.646620689655172
2387,149.0,77.0,77.0,49.0,1.9187999999999996
2388,149.0,77.0,77.0,63.0,1.504941176470588
2389,149.0,77.0,77.0,77.0,1.2479999999999998
2390,149.0,77.0,77.0,91.0,1.0586482758620688
2391,149.0,77.0,77.0,98.0,0.9903483870967741
2392,149.0,77.0,113.0,7.0,7.6751999999999985
2393,149.0,77.0,113.0,21.0,2.9519999999999995
2394,149.0,77.0,113.0,35.0,1.8274285714285712
2395,149.0,77.0,113.0,49.0,1.3348173913043475
2396,149.0,77.0,113.0,63.0,1.0442448979591836
2397,149.0,77.0,113.0,77.0,0.8575642458100557
2398,149.0,77.0,113.0,91.0,0.7309714285714285
2399,149.0,77.0,113.0,98.0,0.6792212389380531
2400,149.0,77.0,149.0,7.0,6.140159999999999
2401,149.0,77.0,149.0,21.0,2.29110447761194
2402,149.0,77.0,149.0,35.0,1.4082935779816512
2403,149.0,77.0,149.0,49.0,1.0165827814569535
2404,149.0,77.0,149.0,63.0,0.7994999999999999
2405,149.0,77.0,149.0,77.0,0.6559999999999999
2406,149.0,77.0,149.0,91.0,0.5561739130434782
2407,149.0,77.0,149.0,98.0,0.5168484848484848
2408,149.0,77.0,185.0,7.0,5.1168
2409,149.0,77.0,185.0,21.0,1.8719999999999997
2410,149.0,77.0,185.0,35.0,1.14555223880597
2411,149.0,77.0,185.0,49.0,0.825290322580645
2412,149.0,77.0,185.0,63.0,0.6449747899159662
2413,149.0,77.0,185.0,77.0,0.5311557093425605
2414,149.0,77.0,185.0,91.0,0.4501583577712609
2415,149.0,77.0,185.0,98.0,0.418267029972752
2416,149.0,77.0,221.0,7.0,4.385828571428571
2417,149.0,77.0,221.0,21.0,1.5825154639175254
2418,149.0,77.0,221.0,35.0,0.9654339622641508
2419,149.0,77.0,221.0,49.0,0.6945882352941176
2420,149.0,77.0,221.0,63.0,0.542416961130742
2421,149.0,77.0,221.0,77.0,0.44493913043478256
2422,149.0,77.0,221.0,91.0,0.3771597051597051
2423,149.0,77.0,221.0,98.0,0.3504657534246575
2424,149.0,77.0,239.0,7.0,4.039578947368421
2425,149.0,77.0,239.0,21.0,1.461942857142857
2426,149.0,77.0,239.0,35.0,0.8924651162790697
2427,149.0,77.0,239.0,49.0,0.642276150627615
2428,149.0,77.0,239.0,63.0,0.5016470588235293
2429,149.0,77.0,239.0,77.0,0.411538873994638
2430,149.0,77.0,239.0,91.0,0.3496674259681093
2431,149.0,77.0,239.0,98.0,0.32453276955602534
2432,149.0,91.0,5.0,7.0,42.393600000000006
2433,149.0,91.0,5.0,21.0,30.28114285714286
2434,149.0,91.0,5.0,35.0,26.496000000000002
2435,149.0,91.0,5.0,49.0,23.552000000000003
2436,149.0,91.0,5.0,63.0,19.26981818181818
2437,149.0,91.0,5.0,77.0,17.664
2438,149.0,91.0,5.0,91.0,15.14057142857143
2439,149.0,91.0,5.0,98.0,15.14057142857143
2440,149.0,91.0,41.0,7.0,21.196800000000003
2441,149.0,91.0,41.0,21.0,9.63490909090909
2442,149.0,91.0,41.0,35.0,6.423272727272727
2443,149.0,91.0,41.0,49.0,4.710400000000001
2444,149.0,91.0,41.0,63.0,3.7851428571428576
2445,149.0,91.0,41.0,77.0,3.117176470588235
2446,149.0,91.0,41.0,91.0,2.6831392405063292
2447,149.0,91.0,41.0,98.0,2.4937411764705883
2448,149.0,91.0,77.0,7.0,14.1312
2449,149.0,91.0,77.0,21.0,5.728864864864865
2450,149.0,91.0,77.0,35.0,3.6546206896551725
2451,149.0,91.0,77.0,49.0,2.6496000000000004
2452,149.0,91.0,77.0,63.0,2.0781176470588236
2453,149.0,91.0,77.0,77.0,1.723317073170732
2454,149.0,91.0,77.0,91.0,1.461848275862069
2455,149.0,91.0,77.0,98.0,1.367535483870968
2456,149.0,91.0,113.0,7.0,10.598400000000002
2457,149.0,91.0,113.0,21.0,4.076307692307692
2458,149.0,91.0,113.0,35.0,2.5234285714285716
2459,149.0,91.0,113.0,49.0,1.8432
2460,149.0,91.0,113.0,63.0,1.4419591836734695
2461,149.0,91.0,113.0,77.0,1.1841787709497207
2462,149.0,91.0,113.0,91.0,1.0093714285714286
2463,149.0,91.0,113.0,98.0,0.9379115044247787
2464,149.0,91.0,149.0,7.0,8.47872
2465,149.0,91.0,149.0,21.0,3.1637014925373137
2466,149.0,91.0,149.0,35.0,1.9446605504587156
2467,149.0,91.0,149.0,49.0,1.4037615894039734
2468,149.0,91.0,149.0,63.0,1.104
2469,149.0,91.0,149.0,77.0,0.9058461538461539
2470,149.0,91.0,149.0,91.0,0.768
2471,149.0,91.0,149.0,98.0,0.7136969696969697
2472,149.0,91.0,185.0,7.0,7.0656
2473,149.0,91.0,185.0,21.0,2.5849756097560976
2474,149.0,91.0,185.0,35.0,1.5818507462686568
2475,149.0,91.0,185.0,49.0,1.1396129032258064
2476,149.0,91.0,185.0,63.0,0.8906218487394959
2477,149.0,91.0,185.0,77.0,0.7334532871972318
2478,149.0,91.0,185.0,91.0,0.6216070381231671
2479,149.0,91.0,185.0,98.0,0.5775694822888283
2480,149.0,91.0,221.0,7.0,6.056228571428572
2481,149.0,91.0,221.0,21.0,2.185237113402062
2482,149.0,91.0,221.0,35.0,1.3331320754716982
2483,149.0,91.0,221.0,49.0,0.9591312217194571
2484,149.0,91.0,221.0,63.0,0.7490035335689047
2485,149.0,91.0,221.0,77.0,0.6144000000000001
2486,149.0,91.0,221.0,91.0,0.5208058968058967
2487,149.0,91.0,221.0,98.0,0.483945205479452
2488,149.0,91.0,239.0,7.0,5.578105263157895
2489,149.0,91.0,239.0,21.0,2.018742857142857
2490,149.0,91.0,239.0,35.0,1.2323720930232558
2491,149.0,91.0,239.0,49.0,0.8868953974895397
2492,149.0,91.0,239.0,63.0,0.6927058823529412
2493,149.0,91.0,239.0,77.0,0.5682788203753352
2494,149.0,91.0,239.0,91.0,0.4828428246013668
2495,149.0,91.0,239.0,98.0,0.44813530655391115
2496,149.0,98.0,5.0,7.0,48.945600000000006
2497,149.0,98.0,5.0,21.0,34.96114285714286
2498,149.0,98.0,5.0,35.0,30.591
2499,149.0,98.0,5.0,49.0,27.192000000000004
2500,149.0,98.0,5.0,63.0,22.248
2501,149.0,98.0,5.0,77.0,20.394000000000002
2502,149.0,98.0,5.0,91.0,17.48057142857143
2503,149.0,98.0,5.0,98.0,17.48057142857143
2504,149.0,98.0,41.0,7.0,24.472800000000003
2505,149.0,98.0,41.0,21.0,11.124
2506,149.0,98.0,41.0,35.0,7.416
2507,149.0,98.0,41.0,49.0,5.438400000000001
2508,149.0,98.0,41.0,63.0,4.3701428571428576
2509,149.0,98.0,41.0,77.0,3.5989411764705883
2510,149.0,98.0,41.0,91.0,3.097822784810127
2511,149.0,98.0,41.0,98.0,2.879152941176471
2512,149.0,98.0,77.0,7.0,16.3152
2513,149.0,98.0,77.0,21.0,6.6142702702702705
2514,149.0,98.0,77.0,35.0,4.219448275862069
2515,149.0,98.0,77.0,49.0,3.0591000000000004
2516,149.0,98.0,77.0,63.0,2.399294117647059
2517,149.0,98.0,77.0,77.0,1.9896585365853658
2518,149.0,98.0,77.0,91.0,1.6877793103448275
2519,149.0,98.0,77.0,98.0,1.5788903225806452
2520,149.0,98.0,113.0,7.0,12.236400000000001
2521,149.0,98.0,113.0,21.0,4.706307692307693
2522,149.0,98.0,113.0,35.0,2.9134285714285717
2523,149.0,98.0,113.0,49.0,2.1280695652173915
2524,149.0,98.0,113.0,63.0,1.6648163265306122
2525,149.0,98.0,113.0,77.0,1.367195530726257
2526,149.0,98.0,113.0,91.0,1.1653714285714287
2527,149.0,98.0,113.0,98.0,1.0828672566371682
2528,149.0,98.0,149.0,7.0,9.789120000000002
2529,149.0,98.0,149.0,21.0,3.6526567164179107
2530,149.0,98.0,149.0,35.0,2.245211009174312
2531,149.0,98.0,149.0,49.0,1.6207152317880797
2532,149.0,98.0,149.0,63.0,1.2746250000000001
2533,149.0,98.0,149.0,77.0,1.0458461538461539
2534,149.0,98.0,149.0,91.0,0.886695652173913
2535,149.0,98.0,149.0,98.0,0.8240000000000001
2536,149.0,98.0,185.0,7.0,8.1576
2537,149.0,98.0,185.0,21.0,2.984487804878049
2538,149.0,98.0,185.0,35.0,1.8263283582089553
2539,149.0,98.0,185.0,49.0,1.315741935483871
2540,149.0,98.0,185.0,63.0,1.0282689075630254
2541,149.0,98.0,185.0,77.0,0.8468096885813149
2542,149.0,98.0,185.0,91.0,0.7176774193548388
2543,149.0,98.0,185.0,98.0,0.66683378746594
2544,149.0,98.0,221.0,7.0,6.992228571428572
2545,149.0,98.0,221.0,21.0,2.5229690721649485
2546,149.0,98.0,221.0,35.0,1.5391698113207548
2547,149.0,98.0,221.0,49.0,1.1073665158371042
2548,149.0,98.0,221.0,63.0,0.8647632508833922
2549,149.0,98.0,221.0,77.0,0.7093565217391306
2550,149.0,98.0,221.0,91.0,0.6012972972972973
2551,149.0,98.0,221.0,98.0,0.5587397260273973
2552,149.0,98.0,239.0,7.0,6.4402105263157905
2553,149.0,98.0,239.0,21.0,2.3307428571428574
2554,149.0,98.0,239.0,35.0,1.4228372093023256
2555,149.0,98.0,239.0,49.0,1.023966527196653
2556,149.0,98.0,239.0,63.0,0.799764705882353
2557,149.0,98.0,239.0,77.0,0.6561072386058981
2558,149.0,98.0,239.0,91.0,0.5574669703872438
2559,149.0,98.0,239.0,98.0,0.5173953488372094
2560,185.0,7.0,5.0,7.0,0.5760000000000001
2561,185.0,7.0,5.0,21.0,0.4114285714285714
2562,185.0,7.0,5.0,35.0,0.36
2563,185.0,7.0,5.0,49.0,0.32
2564,185.0,7.0,5.0,63.0,0.2618181818181818
2565,185.0,7.0,5.0,77.0,0.24
2566,185.0,7.0,5.0,91.0,0.2057142857142857
2567,185.0,7.0,5.0,98.0,0.2057142857142857
2568,185.0,7.0,41.0,7.0,0.28800000000000003
2569,185.0,7.0,41.0,21.0,0.1309090909090909
2570,185.0,7.0,41.0,35.0,0.08727272727272727
2571,185.0,7.0,41.0,49.0,0.064
2572,185.0,7.0,41.0,63.0,0.05142857142857143
2573,185.0,7.0,41.0,77.0,0.042352941176470586
